,sample,Spot_col,Spot_row,col,row,in_tissue,Tissue,Brain
103x328,P4-1,103,328,1520,1321,1,Brain,Medulla and Pons(Hb)
103x329,P4-1,103,329,1510,1321,1,Brain,Medulla and Pons(Hb)
103x330,P4-1,103,330,1501,1321,1,Brain,Medulla and Pons(Hb)
103x331,P4-1,103,331,1492,1321,1,Brain,Medulla and Pons(Hb)
103x332,P4-1,103,332,1482,1321,1,Brain,Medulla and Pons(Hb)
103x333,P4-1,103,333,1473,1321,1,Brain,Medulla and Pons(Hb)
103x334,P4-1,103,334,1464,1321,1,Brain,Medulla and Pons(Hb)
103x335,P4-1,103,335,1454,1321,1,Brain,Medulla and Pons(Hb)
103x336,P4-1,103,336,1445,1321,1,Brain,Medulla and Pons(Hb)
103x337,P4-1,103,337,1436,1321,1,Brain,Medulla and Pons(Hb)
103x338,P4-1,103,338,1426,1321,1,Brain,Medulla and Pons(Hb)
103x339,P4-1,103,339,1417,1321,1,Brain,Medulla and Pons(Hb)
103x340,P4-1,103,340,1407,1321,1,Brain,Medulla and Pons(Hb)
103x341,P4-1,103,341,1398,1321,1,Brain,Medulla and Pons(Hb)
103x342,P4-1,103,342,1389,1321,1,Brain,Medulla and Pons(Hb)
103x343,P4-1,103,343,1379,1321,1,Brain,Medulla and Pons(Hb)
103x344,P4-1,103,344,1370,1321,1,Brain,Medulla and Pons(Hb)
103x345,P4-1,103,345,1361,1321,1,Brain,Medulla and Pons(Hb)
103x346,P4-1,103,346,1351,1321,1,Brain,Medulla and Pons(Hb)
103x347,P4-1,103,347,1342,1322,1,Brain,Medulla and Pons(Hb)
103x348,P4-1,103,348,1333,1322,1,Brain,Medulla and Pons(Hb)
103x349,P4-1,103,349,1323,1322,1,Brain,Medulla and Pons(Hb)
103x350,P4-1,103,350,1314,1322,1,Brain,Medulla and Pons(Hb)
103x351,P4-1,103,351,1305,1322,1,Brain,Medulla and Pons(Hb)
103x352,P4-1,103,352,1295,1322,1,Brain,Medulla and Pons(Hb)
103x353,P4-1,103,353,1286,1322,1,Brain,Medulla and Pons(Hb)
103x354,P4-1,103,354,1277,1322,1,Brain,Medulla and Pons(Hb)
103x355,P4-1,103,355,1267,1322,1,Brain,Medulla and Pons(Hb)
103x356,P4-1,103,356,1258,1322,1,Brain,Medulla and Pons(Hb)
103x357,P4-1,103,357,1248,1322,1,Brain,Medulla and Pons(Hb)
103x358,P4-1,103,358,1239,1322,1,Brain,Medulla and Pons(Hb)
103x359,P4-1,103,359,1230,1322,1,Brain,Medulla and Pons(Hb)
103x360,P4-1,103,360,1220,1322,1,Brain,Medulla and Pons(Hb)
103x361,P4-1,103,361,1211,1322,1,Brain,Mb
103x362,P4-1,103,362,1202,1322,1,Brain,Medulla and Pons(Hb)
103x363,P4-1,103,363,1192,1322,1,Brain,Medulla and Pons(Hb)
103x364,P4-1,103,364,1183,1322,1,Brain,Medulla and Pons(Hb)
103x365,P4-1,103,365,1174,1322,1,Brain,Medulla and Pons(Hb)
103x366,P4-1,103,366,1164,1322,1,Brain,Medulla and Pons(Hb)
103x367,P4-1,103,367,1155,1322,1,Brain,Medulla and Pons(Hb)
103x368,P4-1,103,368,1146,1322,1,Brain,Medulla and Pons(Hb)
103x369,P4-1,103,369,1136,1322,1,Brain,Medulla and Pons(Hb)
103x370,P4-1,103,370,1127,1322,1,Brain,Medulla and Pons(Hb)
103x371,P4-1,103,371,1118,1323,1,Brain,Medulla and Pons(Hb)
103x372,P4-1,103,372,1108,1323,1,Brain,Medulla and Pons(Hb)
103x373,P4-1,103,373,1099,1323,1,Brain,Medulla and Pons(Hb)
103x374,P4-1,103,374,1089,1323,1,Brain,Medulla and Pons(Hb)
103x375,P4-1,103,375,1080,1323,1,Brain,Medulla and Pons(Hb)
103x376,P4-1,103,376,1071,1323,1,Brain,Medulla and Pons(Hb)
103x377,P4-1,103,377,1061,1323,1,Brain,Medulla and Pons(Hb)
103x378,P4-1,103,378,1052,1323,1,Brain,Medulla and Pons(Hb)
103x379,P4-1,103,379,1043,1323,1,Brain,Medulla and Pons(Hb)
103x380,P4-1,103,380,1033,1323,1,Brain,Medulla and Pons(Hb)
103x381,P4-1,103,381,1024,1323,1,Brain,Medulla and Pons(Hb)
103x382,P4-1,103,382,1015,1323,1,Brain,Medulla and Pons(Hb)
103x383,P4-1,103,383,1005,1323,1,Brain,Medulla and Pons(Hb)
103x384,P4-1,103,384,996,1323,1,Brain,Medulla and Pons(Hb)
103x385,P4-1,103,385,987,1323,1,Brain,Medulla and Pons(Hb)
103x386,P4-1,103,386,977,1323,1,Brain,Medulla and Pons(Hb)
103x387,P4-1,103,387,968,1323,1,Brain,Medulla and Pons(Hb)
103x388,P4-1,103,388,959,1323,1,Brain,Medulla and Pons(Hb)
103x389,P4-1,103,389,949,1323,1,Brain,Medulla and Pons(Hb)
103x390,P4-1,103,390,940,1323,1,Brain,Medulla and Pons(Hb)
103x391,P4-1,103,391,931,1323,1,Brain,Medulla and Pons(Hb)
103x392,P4-1,103,392,921,1323,1,Brain,Medulla and Pons(Hb)
104x273,P4-1,104,273,2095,1328,1,Brain,Hy
104x274,P4-1,104,274,2085,1328,1,Brain,Hy
104x278,P4-1,104,278,2048,1328,1,Brain,Hy
104x280,P4-1,104,280,2029,1328,1,Brain,Hy
104x281,P4-1,104,281,2020,1328,1,Brain,Hy
104x282,P4-1,104,282,2011,1328,1,Brain,Hy
104x283,P4-1,104,283,2001,1328,1,Brain,Hy
104x284,P4-1,104,284,1992,1328,1,Brain,Hy
104x285,P4-1,104,285,1983,1328,1,Brain,Hy
104x286,P4-1,104,286,1973,1328,1,Brain,Hy
104x287,P4-1,104,287,1964,1328,1,Brain,Hy
104x288,P4-1,104,288,1955,1328,1,Brain,Hy
104x289,P4-1,104,289,1945,1328,1,Brain,Hy
104x290,P4-1,104,290,1936,1328,1,Brain,Hy
104x291,P4-1,104,291,1926,1328,1,Brain,Hy
104x292,P4-1,104,292,1917,1328,1,Brain,Hy
104x293,P4-1,104,293,1908,1328,1,Brain,Hy
104x294,P4-1,104,294,1898,1328,1,Brain,Hy
104x295,P4-1,104,295,1889,1328,1,Brain,Hy
104x296,P4-1,104,296,1880,1328,1,Brain,Hy
104x297,P4-1,104,297,1870,1329,1,Brain,Hy
104x298,P4-1,104,298,1861,1329,1,Brain,Hy
104x299,P4-1,104,299,1852,1329,1,Brain,Hy
104x300,P4-1,104,300,1842,1329,1,Brain,Hy
104x301,P4-1,104,301,1772,1329,1,Brain,Hy
104x302,P4-1,104,302,1763,1329,1,Brain,Hy
104x303,P4-1,104,303,1753,1329,1,Brain,Hy
104x304,P4-1,104,304,1744,1329,1,Brain,Hy
104x305,P4-1,104,305,1735,1329,1,Brain,Hy
104x306,P4-1,104,306,1725,1329,1,Brain,Hy
104x307,P4-1,104,307,1716,1329,1,Brain,Hy
104x308,P4-1,104,308,1707,1329,1,Brain,Mb
104x314,P4-1,104,314,1651,1329,1,Brain,PG
104x315,P4-1,104,315,1641,1330,1,Brain,PG
104x316,P4-1,104,316,1632,1330,1,Brain,PG
104x317,P4-1,104,317,1623,1330,1,Brain,PG
104x318,P4-1,104,318,1613,1330,1,Brain,PG
104x319,P4-1,104,319,1604,1330,1,Brain,PG
104x320,P4-1,104,320,1594,1330,1,Brain,PG
104x321,P4-1,104,321,1585,1330,1,Brain,PG
104x322,P4-1,104,322,1576,1330,1,Brain,PG
104x323,P4-1,104,323,1566,1330,1,Brain,PG
104x324,P4-1,104,324,1557,1330,1,Brain,PG
104x325,P4-1,104,325,1548,1330,1,Brain,PG
104x326,P4-1,104,326,1538,1330,1,Brain,Medulla and Pons(Hb)
104x327,P4-1,104,327,1529,1330,1,Brain,Medulla and Pons(Hb)
104x328,P4-1,104,328,1520,1330,1,Brain,Medulla and Pons(Hb)
104x329,P4-1,104,329,1510,1330,1,Brain,Medulla and Pons(Hb)
104x330,P4-1,104,330,1501,1330,1,Brain,Medulla and Pons(Hb)
104x331,P4-1,104,331,1492,1330,1,Brain,Medulla and Pons(Hb)
104x332,P4-1,104,332,1482,1330,1,Brain,Medulla and Pons(Hb)
104x333,P4-1,104,333,1473,1330,1,Brain,Medulla and Pons(Hb)
104x334,P4-1,104,334,1464,1330,1,Brain,Medulla and Pons(Hb)
104x335,P4-1,104,335,1454,1330,1,Brain,Medulla and Pons(Hb)
104x336,P4-1,104,336,1445,1330,1,Brain,Medulla and Pons(Hb)
104x337,P4-1,104,337,1435,1330,1,Brain,Medulla and Pons(Hb)
104x338,P4-1,104,338,1426,1330,1,Brain,Medulla and Pons(Hb)
104x339,P4-1,104,339,1417,1331,1,Brain,Medulla and Pons(Hb)
104x340,P4-1,104,340,1407,1331,1,Brain,Medulla and Pons(Hb)
104x341,P4-1,104,341,1398,1331,1,Brain,Medulla and Pons(Hb)
104x342,P4-1,104,342,1389,1331,1,Brain,Medulla and Pons(Hb)
104x343,P4-1,104,343,1379,1331,1,Brain,Medulla and Pons(Hb)
104x344,P4-1,104,344,1370,1331,1,Brain,Medulla and Pons(Hb)
104x345,P4-1,104,345,1361,1331,1,Brain,Medulla and Pons(Hb)
104x346,P4-1,104,346,1351,1331,1,Brain,Medulla and Pons(Hb)
104x347,P4-1,104,347,1342,1331,1,Brain,Medulla and Pons(Hb)
104x348,P4-1,104,348,1333,1331,1,Brain,Medulla and Pons(Hb)
104x349,P4-1,104,349,1323,1331,1,Brain,Medulla and Pons(Hb)
104x350,P4-1,104,350,1314,1331,1,Brain,Medulla and Pons(Hb)
104x351,P4-1,104,351,1305,1331,1,Brain,Medulla and Pons(Hb)
104x352,P4-1,104,352,1295,1331,1,Brain,Medulla and Pons(Hb)
104x353,P4-1,104,353,1286,1331,1,Brain,Medulla and Pons(Hb)
104x354,P4-1,104,354,1276,1331,1,Brain,Medulla and Pons(Hb)
104x355,P4-1,104,355,1267,1331,1,Brain,Medulla and Pons(Hb)
104x356,P4-1,104,356,1258,1331,1,Brain,Medulla and Pons(Hb)
104x357,P4-1,104,357,1248,1331,1,Brain,Medulla and Pons(Hb)
104x358,P4-1,104,358,1239,1331,1,Brain,Medulla and Pons(Hb)
104x359,P4-1,104,359,1230,1331,1,Brain,Medulla and Pons(Hb)
104x360,P4-1,104,360,1220,1331,1,Brain,Medulla and Pons(Hb)
104x361,P4-1,104,361,1211,1331,1,Brain,Medulla and Pons(Hb)
104x362,P4-1,104,362,1202,1331,1,Brain,Mb
104x363,P4-1,104,363,1192,1332,1,Brain,Medulla and Pons(Hb)
104x364,P4-1,104,364,1183,1332,1,Brain,Medulla and Pons(Hb)
104x365,P4-1,104,365,1174,1332,1,Brain,Medulla and Pons(Hb)
104x366,P4-1,104,366,1164,1332,1,Brain,Medulla and Pons(Hb)
104x367,P4-1,104,367,1155,1332,1,Brain,Medulla and Pons(Hb)
104x368,P4-1,104,368,1146,1332,1,Brain,Medulla and Pons(Hb)
104x369,P4-1,104,369,1136,1332,1,Brain,Medulla and Pons(Hb)
104x370,P4-1,104,370,1127,1332,1,Brain,Medulla and Pons(Hb)
104x371,P4-1,104,371,1117,1332,1,Brain,Medulla and Pons(Hb)
104x372,P4-1,104,372,1108,1332,1,Brain,Medulla and Pons(Hb)
104x373,P4-1,104,373,1099,1332,1,Brain,Medulla and Pons(Hb)
104x374,P4-1,104,374,1089,1332,1,Brain,Medulla and Pons(Hb)
104x375,P4-1,104,375,1080,1332,1,Brain,Medulla and Pons(Hb)
104x376,P4-1,104,376,1071,1332,1,Brain,Medulla and Pons(Hb)
104x377,P4-1,104,377,1061,1332,1,Brain,Medulla and Pons(Hb)
104x378,P4-1,104,378,1052,1332,1,Brain,Medulla and Pons(Hb)
104x379,P4-1,104,379,1043,1332,1,Brain,Medulla and Pons(Hb)
104x380,P4-1,104,380,1033,1332,1,Brain,Medulla and Pons(Hb)
104x381,P4-1,104,381,1024,1332,1,Brain,Medulla and Pons(Hb)
104x382,P4-1,104,382,1015,1332,1,Brain,Medulla and Pons(Hb)
104x383,P4-1,104,383,1005,1332,1,Brain,Medulla and Pons(Hb)
104x384,P4-1,104,384,996,1332,1,Brain,Medulla and Pons(Hb)
104x385,P4-1,104,385,987,1332,1,Brain,Medulla and Pons(Hb)
104x386,P4-1,104,386,977,1333,1,Brain,Medulla and Pons(Hb)
104x387,P4-1,104,387,968,1333,1,Brain,Medulla and Pons(Hb)
104x388,P4-1,104,388,958,1333,1,Brain,Medulla and Pons(Hb)
104x389,P4-1,104,389,949,1333,1,Brain,Medulla and Pons(Hb)
104x390,P4-1,104,390,940,1333,1,Brain,Medulla and Pons(Hb)
104x391,P4-1,104,391,930,1333,1,Brain,Medulla and Pons(Hb)
104x392,P4-1,104,392,921,1333,1,Brain,Medulla and Pons(Hb)
104x393,P4-1,104,393,912,1333,1,Brain,Medulla and Pons(Hb)
105x281,P4-1,105,281,2020,1337,1,Brain,Hy
105x282,P4-1,105,282,2011,1337,1,Brain,Hy
105x283,P4-1,105,283,2001,1337,1,Brain,Hy
105x284,P4-1,105,284,1992,1337,1,Brain,Hy
105x285,P4-1,105,285,1982,1337,1,Brain,Hy
105x286,P4-1,105,286,1973,1337,1,Brain,Hy
105x287,P4-1,105,287,1964,1337,1,Brain,Hy
105x288,P4-1,105,288,1954,1337,1,Brain,Hy
105x289,P4-1,105,289,1945,1338,1,Brain,Hy
105x290,P4-1,105,290,1936,1338,1,Brain,Hy
105x291,P4-1,105,291,1926,1338,1,Brain,Hy
105x292,P4-1,105,292,1917,1338,1,Brain,Hy
105x293,P4-1,105,293,1908,1338,1,Brain,Hy
105x294,P4-1,105,294,1898,1338,1,Brain,Hy
105x295,P4-1,105,295,1889,1338,1,Brain,Hy
105x296,P4-1,105,296,1880,1338,1,Brain,Hy
105x297,P4-1,105,297,1870,1338,1,Brain,Hy
105x298,P4-1,105,298,1861,1338,1,Brain,Hy
105x299,P4-1,105,299,1852,1338,1,Brain,Hy
105x300,P4-1,105,300,1842,1338,1,Brain,Hy
105x301,P4-1,105,301,1772,1338,1,Brain,Hy
105x302,P4-1,105,302,1763,1338,1,Brain,Hy
105x303,P4-1,105,303,1753,1338,1,Brain,Hy
105x304,P4-1,105,304,1744,1338,1,Brain,Hy
105x305,P4-1,105,305,1735,1338,1,Brain,Hy
105x306,P4-1,105,306,1725,1339,1,Brain,Hy
105x307,P4-1,105,307,1716,1339,1,Brain,Hy
105x314,P4-1,105,314,1650,1339,1,Brain,PG
105x315,P4-1,105,315,1641,1339,1,Brain,PG
105x316,P4-1,105,316,1632,1339,1,Brain,PG
105x317,P4-1,105,317,1622,1339,1,Brain,PG
105x318,P4-1,105,318,1613,1339,1,Brain,PG
105x319,P4-1,105,319,1604,1339,1,Brain,PG
105x320,P4-1,105,320,1594,1339,1,Brain,PG
105x321,P4-1,105,321,1585,1339,1,Brain,PG
105x322,P4-1,105,322,1576,1339,1,Brain,PG
105x323,P4-1,105,323,1566,1339,1,Brain,Medulla and Pons(Hb)
105x324,P4-1,105,324,1557,1339,1,Brain,PG
105x325,P4-1,105,325,1548,1339,1,Brain,Substantia nigra
105x326,P4-1,105,326,1538,1339,1,Brain,Medulla and Pons(Hb)
105x327,P4-1,105,327,1529,1339,1,Brain,Medulla and Pons(Hb)
105x328,P4-1,105,328,1520,1339,1,Brain,Medulla and Pons(Hb)
105x329,P4-1,105,329,1510,1339,1,Brain,Medulla and Pons(Hb)
105x330,P4-1,105,330,1501,1340,1,Brain,Medulla and Pons(Hb)
105x331,P4-1,105,331,1491,1340,1,Brain,Medulla and Pons(Hb)
105x332,P4-1,105,332,1482,1340,1,Brain,Medulla and Pons(Hb)
105x333,P4-1,105,333,1473,1340,1,Brain,Medulla and Pons(Hb)
105x334,P4-1,105,334,1463,1340,1,Brain,Mb
105x335,P4-1,105,335,1454,1340,1,Brain,Medulla and Pons(Hb)
105x336,P4-1,105,336,1445,1340,1,Brain,Medulla and Pons(Hb)
105x337,P4-1,105,337,1435,1340,1,Brain,Hy
105x338,P4-1,105,338,1426,1340,1,Brain,Medulla and Pons(Hb)
105x339,P4-1,105,339,1417,1340,1,Brain,Medulla and Pons(Hb)
105x340,P4-1,105,340,1407,1340,1,Brain,Medulla and Pons(Hb)
105x341,P4-1,105,341,1398,1340,1,Brain,Medulla and Pons(Hb)
105x342,P4-1,105,342,1389,1340,1,Brain,Medulla and Pons(Hb)
105x343,P4-1,105,343,1379,1340,1,Brain,Medulla and Pons(Hb)
105x344,P4-1,105,344,1370,1340,1,Brain,Medulla and Pons(Hb)
105x345,P4-1,105,345,1361,1340,1,Brain,Medulla and Pons(Hb)
105x346,P4-1,105,346,1351,1340,1,Brain,Medulla and Pons(Hb)
105x347,P4-1,105,347,1342,1340,1,Brain,Medulla and Pons(Hb)
105x348,P4-1,105,348,1332,1340,1,Brain,Medulla and Pons(Hb)
105x349,P4-1,105,349,1323,1340,1,Brain,Medulla and Pons(Hb)
105x350,P4-1,105,350,1314,1340,1,Brain,Medulla and Pons(Hb)
105x351,P4-1,105,351,1304,1340,1,Brain,Medulla and Pons(Hb)
105x352,P4-1,105,352,1295,1340,1,Brain,Medulla and Pons(Hb)
105x353,P4-1,105,353,1286,1340,1,Brain,Medulla and Pons(Hb)
105x354,P4-1,105,354,1276,1341,1,Brain,Medulla and Pons(Hb)
105x355,P4-1,105,355,1267,1341,1,Brain,Medulla and Pons(Hb)
105x356,P4-1,105,356,1258,1341,1,Brain,Medulla and Pons(Hb)
105x357,P4-1,105,357,1248,1341,1,Brain,Medulla and Pons(Hb)
105x358,P4-1,105,358,1239,1341,1,Brain,Medulla and Pons(Hb)
105x359,P4-1,105,359,1230,1341,1,Brain,Medulla and Pons(Hb)
105x360,P4-1,105,360,1220,1341,1,Brain,Medulla and Pons(Hb)
105x361,P4-1,105,361,1211,1341,1,Brain,Medulla and Pons(Hb)
105x362,P4-1,105,362,1202,1341,1,Brain,Medulla and Pons(Hb)
105x363,P4-1,105,363,1192,1341,1,Brain,Medulla and Pons(Hb)
105x364,P4-1,105,364,1183,1341,1,Brain,Medulla and Pons(Hb)
105x365,P4-1,105,365,1174,1341,1,Brain,Medulla and Pons(Hb)
105x366,P4-1,105,366,1164,1341,1,Brain,Medulla and Pons(Hb)
105x367,P4-1,105,367,1155,1341,1,Brain,Medulla and Pons(Hb)
105x368,P4-1,105,368,1145,1341,1,Brain,Medulla and Pons(Hb)
105x369,P4-1,105,369,1136,1341,1,Brain,Medulla and Pons(Hb)
105x370,P4-1,105,370,1127,1341,1,Brain,Medulla and Pons(Hb)
105x371,P4-1,105,371,1117,1341,1,Brain,Medulla and Pons(Hb)
105x372,P4-1,105,372,1108,1341,1,Brain,Medulla and Pons(Hb)
105x373,P4-1,105,373,1099,1341,1,Brain,Medulla and Pons(Hb)
105x374,P4-1,105,374,1089,1341,1,Brain,Medulla and Pons(Hb)
105x375,P4-1,105,375,1080,1341,1,Brain,Medulla and Pons(Hb)
105x376,P4-1,105,376,1071,1341,1,Brain,Medulla and Pons(Hb)
105x377,P4-1,105,377,1061,1341,1,Brain,Medulla and Pons(Hb)
105x378,P4-1,105,378,1052,1342,1,Brain,Medulla and Pons(Hb)
105x379,P4-1,105,379,1043,1342,1,Brain,Medulla and Pons(Hb)
105x380,P4-1,105,380,1033,1342,1,Brain,Medulla and Pons(Hb)
105x381,P4-1,105,381,1024,1342,1,Brain,Medulla and Pons(Hb)
105x382,P4-1,105,382,1015,1342,1,Brain,Medulla and Pons(Hb)
105x383,P4-1,105,383,1005,1342,1,Brain,Medulla and Pons(Hb)
105x384,P4-1,105,384,996,1342,1,Brain,Medulla and Pons(Hb)
105x385,P4-1,105,385,986,1342,1,Brain,Medulla and Pons(Hb)
105x386,P4-1,105,386,977,1342,1,Brain,Medulla and Pons(Hb)
105x387,P4-1,105,387,968,1342,1,Brain,Medulla and Pons(Hb)
105x388,P4-1,105,388,958,1342,1,Brain,Medulla and Pons(Hb)
105x389,P4-1,105,389,949,1342,1,Brain,Medulla and Pons(Hb)
105x390,P4-1,105,390,940,1342,1,Brain,Medulla and Pons(Hb)
105x391,P4-1,105,391,930,1342,1,Brain,Medulla and Pons(Hb)
105x392,P4-1,105,392,921,1342,1,Brain,Medulla and Pons(Hb)
105x393,P4-1,105,393,912,1342,1,Brain,Medulla and Pons(Hb)
106x283,P4-1,106,283,2001,1347,1,Brain,Hy
106x284,P4-1,106,284,1992,1347,1,Brain,Hy
106x285,P4-1,106,285,1982,1347,1,Brain,Hy
106x286,P4-1,106,286,1973,1347,1,Brain,Hy
106x287,P4-1,106,287,1964,1347,1,Brain,Hy
106x288,P4-1,106,288,1954,1347,1,Brain,Hy
106x289,P4-1,106,289,1945,1347,1,Brain,Hy
106x290,P4-1,106,290,1936,1347,1,Brain,Hy
106x291,P4-1,106,291,1926,1347,1,Brain,Hy
106x292,P4-1,106,292,1917,1347,1,Brain,Hy
106x293,P4-1,106,293,1908,1347,1,Brain,Hy
106x294,P4-1,106,294,1898,1347,1,Brain,Hy
106x295,P4-1,106,295,1889,1347,1,Brain,Hy
106x296,P4-1,106,296,1880,1347,1,Brain,Hy
106x297,P4-1,106,297,1870,1347,1,Brain,Hy
106x298,P4-1,106,298,1861,1347,1,Brain,Hy
106x299,P4-1,106,299,1851,1347,1,Brain,Hy
106x300,P4-1,106,300,1842,1347,1,Brain,Hy
106x301,P4-1,106,301,1772,1348,1,Brain,Hy
106x302,P4-1,106,302,1763,1348,1,Brain,Hy
106x303,P4-1,106,303,1753,1348,1,Brain,Hy
106x304,P4-1,106,304,1744,1348,1,Brain,Hy
106x305,P4-1,106,305,1735,1348,1,Brain,Hy
106x306,P4-1,106,306,1725,1348,1,Brain,Hy
106x307,P4-1,106,307,1716,1348,1,Brain,Hy
106x314,P4-1,106,314,1650,1348,1,Brain,PG
106x315,P4-1,106,315,1641,1348,1,Brain,PG
106x316,P4-1,106,316,1632,1348,1,Brain,PG
106x317,P4-1,106,317,1622,1348,1,Brain,PG
106x318,P4-1,106,318,1613,1348,1,Brain,PG
106x319,P4-1,106,319,1604,1348,1,Brain,PG
106x320,P4-1,106,320,1594,1348,1,Brain,PG
106x321,P4-1,106,321,1585,1348,1,Brain,PG
106x322,P4-1,106,322,1576,1349,1,Brain,PG
106x323,P4-1,106,323,1566,1349,1,Brain,PG
106x324,P4-1,106,324,1557,1349,1,Brain,PG
106x325,P4-1,106,325,1548,1349,1,Brain,Hy
106x326,P4-1,106,326,1538,1349,1,Brain,Hy
106x327,P4-1,106,327,1529,1349,1,Brain,Hy
106x328,P4-1,106,328,1519,1349,1,Brain,Hy
106x329,P4-1,106,329,1510,1349,1,Brain,Medulla and Pons(Hb)
106x330,P4-1,106,330,1501,1349,1,Brain,Medulla and Pons(Hb)
106x331,P4-1,106,331,1491,1349,1,Brain,Medulla and Pons(Hb)
106x332,P4-1,106,332,1482,1349,1,Brain,Medulla and Pons(Hb)
106x333,P4-1,106,333,1473,1349,1,Brain,Medulla and Pons(Hb)
106x334,P4-1,106,334,1463,1349,1,Brain,Mb
106x335,P4-1,106,335,1454,1349,1,Brain,Medulla and Pons(Hb)
106x336,P4-1,106,336,1445,1349,1,Brain,Medulla and Pons(Hb)
106x337,P4-1,106,337,1435,1349,1,Brain,Medulla and Pons(Hb)
106x338,P4-1,106,338,1426,1349,1,Brain,Medulla and Pons(Hb)
106x339,P4-1,106,339,1417,1349,1,Brain,Medulla and Pons(Hb)
106x340,P4-1,106,340,1407,1349,1,Brain,Medulla and Pons(Hb)
106x341,P4-1,106,341,1398,1349,1,Brain,Medulla and Pons(Hb)
106x342,P4-1,106,342,1389,1349,1,Brain,Medulla and Pons(Hb)
106x343,P4-1,106,343,1379,1349,1,Brain,Medulla and Pons(Hb)
106x344,P4-1,106,344,1370,1349,1,Brain,Medulla and Pons(Hb)
106x345,P4-1,106,345,1360,1349,1,Brain,Medulla and Pons(Hb)
106x346,P4-1,106,346,1351,1350,1,Brain,Medulla and Pons(Hb)
106x347,P4-1,106,347,1342,1350,1,Brain,Medulla and Pons(Hb)
106x348,P4-1,106,348,1332,1350,1,Brain,Medulla and Pons(Hb)
106x349,P4-1,106,349,1323,1350,1,Brain,Medulla and Pons(Hb)
106x350,P4-1,106,350,1314,1350,1,Brain,Medulla and Pons(Hb)
106x351,P4-1,106,351,1304,1350,1,Brain,Medulla and Pons(Hb)
106x352,P4-1,106,352,1295,1350,1,Brain,Medulla and Pons(Hb)
106x353,P4-1,106,353,1286,1350,1,Brain,Medulla and Pons(Hb)
106x354,P4-1,106,354,1276,1350,1,Brain,Medulla and Pons(Hb)
106x355,P4-1,106,355,1267,1350,1,Brain,Medulla and Pons(Hb)
106x356,P4-1,106,356,1258,1350,1,Brain,Medulla and Pons(Hb)
106x357,P4-1,106,357,1248,1350,1,Brain,Medulla and Pons(Hb)
106x358,P4-1,106,358,1239,1350,1,Brain,Medulla and Pons(Hb)
106x359,P4-1,106,359,1230,1350,1,Brain,Medulla and Pons(Hb)
106x360,P4-1,106,360,1220,1350,1,Brain,Medulla and Pons(Hb)
106x361,P4-1,106,361,1211,1350,1,Brain,Medulla and Pons(Hb)
106x362,P4-1,106,362,1201,1350,1,Brain,Medulla and Pons(Hb)
106x363,P4-1,106,363,1192,1350,1,Brain,Medulla and Pons(Hb)
106x364,P4-1,106,364,1183,1350,1,Brain,Medulla and Pons(Hb)
106x365,P4-1,106,365,1173,1350,1,Brain,Medulla and Pons(Hb)
106x366,P4-1,106,366,1164,1350,1,Brain,Medulla and Pons(Hb)
106x367,P4-1,106,367,1155,1350,1,Brain,Medulla and Pons(Hb)
106x368,P4-1,106,368,1145,1350,1,Brain,Medulla and Pons(Hb)
106x369,P4-1,106,369,1136,1350,1,Brain,Medulla and Pons(Hb)
106x370,P4-1,106,370,1127,1351,1,Brain,Medulla and Pons(Hb)
106x371,P4-1,106,371,1117,1351,1,Brain,Medulla and Pons(Hb)
106x372,P4-1,106,372,1108,1351,1,Brain,Medulla and Pons(Hb)
106x373,P4-1,106,373,1099,1351,1,Brain,Medulla and Pons(Hb)
106x374,P4-1,106,374,1089,1351,1,Brain,Medulla and Pons(Hb)
106x375,P4-1,106,375,1080,1351,1,Brain,Medulla and Pons(Hb)
106x376,P4-1,106,376,1071,1351,1,Brain,Medulla and Pons(Hb)
106x377,P4-1,106,377,1061,1351,1,Brain,Medulla and Pons(Hb)
106x378,P4-1,106,378,1052,1351,1,Brain,Medulla and Pons(Hb)
106x379,P4-1,106,379,1042,1351,1,Brain,Medulla and Pons(Hb)
106x380,P4-1,106,380,1033,1351,1,Brain,Medulla and Pons(Hb)
106x381,P4-1,106,381,1024,1351,1,Brain,Medulla and Pons(Hb)
106x382,P4-1,106,382,1014,1351,1,Brain,Medulla and Pons(Hb)
106x383,P4-1,106,383,1005,1351,1,Brain,Medulla and Pons(Hb)
106x384,P4-1,106,384,996,1351,1,Brain,Medulla and Pons(Hb)
106x385,P4-1,106,385,986,1351,1,Brain,Medulla and Pons(Hb)
106x386,P4-1,106,386,977,1351,1,Brain,Medulla and Pons(Hb)
106x387,P4-1,106,387,968,1351,1,Brain,Medulla and Pons(Hb)
106x388,P4-1,106,388,958,1351,1,Brain,Medulla and Pons(Hb)
106x389,P4-1,106,389,949,1351,1,Brain,Medulla and Pons(Hb)
106x390,P4-1,106,390,940,1351,1,Brain,Medulla and Pons(Hb)
106x391,P4-1,106,391,930,1351,1,Brain,Medulla and Pons(Hb)
106x392,P4-1,106,392,921,1351,1,Brain,Medulla and Pons(Hb)
106x393,P4-1,106,393,912,1351,1,Brain,Medulla and Pons(Hb)
106x394,P4-1,106,394,902,1352,1,Brain,Medulla and Pons(Hb)
107x284,P4-1,107,284,1992,1356,1,Brain,Hy
107x285,P4-1,107,285,1982,1356,1,Brain,Hy
107x286,P4-1,107,286,1973,1356,1,Brain,Hy
